zgbh,rq,bcbh
1333321   ,2017/8/29 0:00:00,113
1317615   ,2017/8/29 0:00:00,317
1333049   ,2017/8/29 0:00:00,320
1333052   ,2017/8/29 0:00:00,320
1333227   ,2017/8/29 0:00:00,113
1333422   ,2017/8/29 0:00:00,108
1333359   ,2017/8/29 0:00:00,317
1333366   ,2017/8/29 0:00:00,317
1333436   ,2017/8/29 0:00:00,317
1333480   ,2017/8/29 0:00:00,317
1333489   ,2017/8/29 0:00:00,317
1333370   ,2017/8/29 0:00:00,317
1333382   ,2017/8/29 0:00:00,305
YG5426    ,2017/8/29 0:00:00,317
YG5276    ,2017/8/29 0:00:00,317
YG5376    ,2017/8/29 0:00:00,317
YG5201    ,2017/8/29 0:00:00,317
1333373   ,2017/8/29 0:00:00,106
1333375   ,2017/8/29 0:00:00,113
1333377   ,2017/8/29 0:00:00,305
1333401   ,2017/8/29 0:00:00,113
1333407   ,2017/8/29 0:00:00,106
1333410   ,2017/8/29 0:00:00,113
1333420   ,2017/8/29 0:00:00,312
1333429   ,2017/8/29 0:00:00,312
1333434   ,2017/8/29 0:00:00,312
1333441   ,2017/8/29 0:00:00,312
1333447   ,2017/8/29 0:00:00,305
1333448   ,2017/8/29 0:00:00,305
1333451   ,2017/8/29 0:00:00,113
1333476   ,2017/8/29 0:00:00,113
1333490   ,2017/8/29 0:00:00,113
1333492   ,2017/8/29 0:00:00,305
1333511   ,2017/8/29 0:00:00,113
1333516   ,2017/8/29 0:00:00,113
1333528   ,2017/8/29 0:00:00,305
1333620   ,2017/8/29 0:00:00,108
1333547   ,2017/8/29 0:00:00,113
1333554   ,2017/8/29 0:00:00,113
1333598   ,2017/8/29 0:00:00,113
1333659   ,2017/8/29 0:00:00,113
1333669   ,2017/8/29 0:00:00,113
1333672   ,2017/8/29 0:00:00,113
1333696   ,2017/8/29 0:00:00,113
1333709   ,2017/8/29 0:00:00,113
1333727   ,2017/8/29 0:00:00,113
1333728   ,2017/8/29 0:00:00,113
1333770   ,2017/8/29 0:00:00,108
1333778   ,2017/8/29 0:00:00,108
1333786   ,2017/8/29 0:00:00,108
1333800   ,2017/8/29 0:00:00,108
1333860   ,2017/8/29 0:00:00,317
1333862   ,2017/8/29 0:00:00,108
1333883   ,2017/8/29 0:00:00,317
1333886   ,2017/8/29 0:00:00,317
1333901   ,2017/8/29 0:00:00,317
1333910   ,2017/8/29 0:00:00,108
1333850   ,2017/8/29 0:00:00,305
YG5675    ,2017/8/29 0:00:00,305
YG5710    ,2017/8/29 0:00:00,305
1334008   ,2017/8/29 0:00:00,108
1334015   ,2017/8/29 0:00:00,108
1333972   ,2017/8/29 0:00:00,108
1333987   ,2017/8/29 0:00:00,305
1334192   ,2017/8/29 0:00:00,305
1334196   ,2017/8/29 0:00:00,113
1334178   ,2017/8/29 0:00:00,305
1334203   ,2017/8/29 0:00:00,305
1334395   ,2017/8/29 0:00:00,113
1334397   ,2017/8/29 0:00:00,113
1334540   ,2017/8/29 0:00:00,108
1334542   ,2017/8/29 0:00:00,108
1334544   ,2017/8/29 0:00:00,108
1334545   ,2017/8/29 0:00:00,108
1334554   ,2017/8/29 0:00:00,108
1334436   ,2017/8/29 0:00:00,113
1334383   ,2017/8/29 0:00:00,320
1334452   ,2017/8/29 0:00:00,305
1334390   ,2017/8/29 0:00:00,113
1334103   ,2017/8/29 0:00:00,113
1334490   ,2017/8/29 0:00:00,113
1333679   ,2017/8/29 0:00:00,113
1334578   ,2017/8/29 0:00:00,320
1334583   ,2017/8/29 0:00:00,113
1334593   ,2017/8/29 0:00:00,113
1334619   ,2017/8/29 0:00:00,113
1334633   ,2017/8/29 0:00:00,320
1334644   ,2017/8/29 0:00:00,320
1334646   ,2017/8/29 0:00:00,113
1334656   ,2017/8/29 0:00:00,113
1334669   ,2017/8/29 0:00:00,320
1334681   ,2017/8/29 0:00:00,113
1334617   ,2017/8/29 0:00:00,116
1334914   ,2017/8/29 0:00:00,113
1334708   ,2017/8/29 0:00:00,317
1334713   ,2017/8/29 0:00:00,108
1334760   ,2017/8/29 0:00:00,108
1334774   ,2017/8/29 0:00:00,108
1334788   ,2017/8/29 0:00:00,108
1334816   ,2017/8/29 0:00:00,108
1334711   ,2017/8/29 0:00:00,113
1334707   ,2017/8/29 0:00:00,113
1334687   ,2017/8/29 0:00:00,113
1334694   ,2017/8/29 0:00:00,320
1334736   ,2017/8/29 0:00:00,320
1334754   ,2017/8/29 0:00:00,320
1334762   ,2017/8/29 0:00:00,320
1334765   ,2017/8/29 0:00:00,113
1334798   ,2017/8/29 0:00:00,113
1334845   ,2017/8/29 0:00:00,113
1334881   ,2017/8/29 0:00:00,113
1334426   ,2017/8/29 0:00:00,305
1334949   ,2017/8/29 0:00:00,113
1334952   ,2017/8/29 0:00:00,113
1334969   ,2017/8/29 0:00:00,305
1333891   ,2017/8/29 0:00:00,113
1335130   ,2017/8/29 0:00:00,113
1335109   ,2017/8/29 0:00:00,113
1335117   ,2017/8/29 0:00:00,113
1335129   ,2017/8/29 0:00:00,113
1335041   ,2017/8/29 0:00:00,108
1335111   ,2017/8/29 0:00:00,113
1335141   ,2017/8/29 0:00:00,113
1335112   ,2017/8/29 0:00:00,113
1335173   ,2017/8/29 0:00:00,113
1335286   ,2017/8/29 0:00:00,305
1335214   ,2017/8/29 0:00:00,113
1335274   ,2017/8/29 0:00:00,305
1335205   ,2017/8/29 0:00:00,108
1335228   ,2017/8/29 0:00:00,113
1335256   ,2017/8/29 0:00:00,113
1335279   ,2017/8/29 0:00:00,113
1335292   ,2017/8/29 0:00:00,113
1333790   ,2017/8/29 0:00:00,113
1333841   ,2017/8/29 0:00:00,113
1333832   ,2017/8/29 0:00:00,113
1331818   ,2017/8/29 0:00:00,305
1333649   ,2017/8/29 0:00:00,305
1335222   ,2017/8/29 0:00:00,113
1335225   ,2017/8/29 0:00:00,113
1335343   ,2017/8/29 0:00:00,320
1335344   ,2017/8/29 0:00:00,320
1335356   ,2017/8/29 0:00:00,320
1335380   ,2017/8/29 0:00:00,113
1335372   ,2017/8/29 0:00:00,320
1335345   ,2017/8/29 0:00:00,320
1335328   ,2017/8/29 0:00:00,113
1335331   ,2017/8/29 0:00:00,113
1335400   ,2017/8/29 0:00:00,113
1335409   ,2017/8/29 0:00:00,113
1335419   ,2017/8/29 0:00:00,113
1335421   ,2017/8/29 0:00:00,113
1335423   ,2017/8/29 0:00:00,108
1335431   ,2017/8/29 0:00:00,305
1335433   ,2017/8/29 0:00:00,113
1335437   ,2017/8/29 0:00:00,320
1335438   ,2017/8/29 0:00:00,320
1335442   ,2017/8/29 0:00:00,113
1335450   ,2017/8/29 0:00:00,320
1335459   ,2017/8/29 0:00:00,320
1335569   ,2017/8/29 0:00:00,113
1335571   ,2017/8/29 0:00:00,113
00958     ,2017/8/29 0:00:00,108
1304332   ,2017/8/29 0:00:00,108
1319092   ,2017/8/29 0:00:00,317
1319287   ,2017/8/29 0:00:00,317
1319917   ,2017/8/29 0:00:00,317
1319919   ,2017/8/29 0:00:00,317
1319967   ,2017/8/29 0:00:00,317
1319970   ,2017/8/29 0:00:00,317
1319983   ,2017/8/29 0:00:00,317
1322030   ,2017/8/29 0:00:00,317
1322419   ,2017/8/29 0:00:00,108
1322431   ,2017/8/29 0:00:00,108
1325566   ,2017/8/29 0:00:00,317
69210     ,2017/8/29 0:00:00,317
865490    ,2017/8/29 0:00:00,108
895927    ,2017/8/29 0:00:00,317
00915     ,2017/8/29 0:00:00,108
00970     ,2017/8/29 0:00:00,108
00992     ,2017/8/29 0:00:00,108
04653     ,2017/8/29 0:00:00,108
1281368   ,2017/8/29 0:00:00,108
1283367   ,2017/8/29 0:00:00,108
1284906   ,2017/8/29 0:00:00,108
1301579   ,2017/8/29 0:00:00,317
1302565   ,2017/8/29 0:00:00,108
1302663   ,2017/8/29 0:00:00,108
1302681   ,2017/8/29 0:00:00,317
1303170   ,2017/8/29 0:00:00,108
1303239   ,2017/8/29 0:00:00,317
1303290   ,2017/8/29 0:00:00,317
1303791   ,2017/8/29 0:00:00,108
1304067   ,2017/8/29 0:00:00,108
1304865   ,2017/8/29 0:00:00,317
1307409   ,2017/8/29 0:00:00,108
1307421   ,2017/8/29 0:00:00,108
1307437   ,2017/8/29 0:00:00,108
1307482   ,2017/8/29 0:00:00,108
1307904   ,2017/8/29 0:00:00,317
1310101   ,2017/8/29 0:00:00,108
1314868   ,2017/8/29 0:00:00,108
1315235   ,2017/8/29 0:00:00,108
1315243   ,2017/8/29 0:00:00,108
1315244   ,2017/8/29 0:00:00,108
1315265   ,2017/8/29 0:00:00,108
1316844   ,2017/8/29 0:00:00,108
1316847   ,2017/8/29 0:00:00,108
1317431   ,2017/8/29 0:00:00,108
1317634   ,2017/8/29 0:00:00,108
1317669   ,2017/8/29 0:00:00,108
1317673   ,2017/8/29 0:00:00,108
1317674   ,2017/8/29 0:00:00,108
1317685   ,2017/8/29 0:00:00,108
1317690   ,2017/8/29 0:00:00,108
1317740   ,2017/8/29 0:00:00,108
1317742   ,2017/8/29 0:00:00,108
1317756   ,2017/8/29 0:00:00,108
1317884   ,2017/8/29 0:00:00,108
1318356   ,2017/8/29 0:00:00,108
1319841   ,2017/8/29 0:00:00,108
1322266   ,2017/8/29 0:00:00,108
1322269   ,2017/8/29 0:00:00,108
1322310   ,2017/8/29 0:00:00,108
1322312   ,2017/8/29 0:00:00,108
1322347   ,2017/8/29 0:00:00,108
1322401   ,2017/8/29 0:00:00,108
1322412   ,2017/8/29 0:00:00,108
1322600   ,2017/8/29 0:00:00,108
1324228   ,2017/8/29 0:00:00,108
1325030   ,2017/8/29 0:00:00,108
1325069   ,2017/8/29 0:00:00,108
1325072   ,2017/8/29 0:00:00,108
1325075   ,2017/8/29 0:00:00,317
1325097   ,2017/8/29 0:00:00,317
1325102   ,2017/8/29 0:00:00,108
1325171   ,2017/8/29 0:00:00,317
1325228   ,2017/8/29 0:00:00,317
1325237   ,2017/8/29 0:00:00,108
1325259   ,2017/8/29 0:00:00,108
1326369   ,2017/8/29 0:00:00,108
22871     ,2017/8/29 0:00:00,108
48163     ,2017/8/29 0:00:00,317
50066     ,2017/8/29 0:00:00,108
50177     ,2017/8/29 0:00:00,108
64450     ,2017/8/29 0:00:00,108
770397    ,2017/8/29 0:00:00,108
778923    ,2017/8/29 0:00:00,108
781796    ,2017/8/29 0:00:00,108
785090    ,2017/8/29 0:00:00,108
788115    ,2017/8/29 0:00:00,108
791316    ,2017/8/29 0:00:00,108
801734    ,2017/8/29 0:00:00,108
828648    ,2017/8/29 0:00:00,108
849309    ,2017/8/29 0:00:00,108
857260    ,2017/8/29 0:00:00,108
858622    ,2017/8/29 0:00:00,108
860431    ,2017/8/29 0:00:00,317
860836    ,2017/8/29 0:00:00,108
864320    ,2017/8/29 0:00:00,108
864606    ,2017/8/29 0:00:00,317
866127    ,2017/8/29 0:00:00,108
866666    ,2017/8/29 0:00:00,108
867432    ,2017/8/29 0:00:00,108
870282    ,2017/8/29 0:00:00,108
877218    ,2017/8/29 0:00:00,317
877577    ,2017/8/29 0:00:00,108
885027    ,2017/8/29 0:00:00,108
895980    ,2017/8/29 0:00:00,317
896832    ,2017/8/29 0:00:00,317
902784    ,2017/8/29 0:00:00,108
903054    ,2017/8/29 0:00:00,108
A9958     ,2017/8/29 0:00:00,317
B0390     ,2017/8/29 0:00:00,108
B0404     ,2017/8/29 0:00:00,108
B1301     ,2017/8/29 0:00:00,108
00936     ,2017/8/29 0:00:00,108
01804     ,2017/8/29 0:00:00,108
21926     ,2017/8/29 0:00:00,108
48898     ,2017/8/29 0:00:00,108
53053     ,2017/8/29 0:00:00,108
69472K    ,2017/8/29 0:00:00,108
867136    ,2017/8/29 0:00:00,108
867100    ,2017/8/29 0:00:00,108
1319471   ,2017/8/29 0:00:00,108
1319478   ,2017/8/29 0:00:00,108
1318743   ,2017/8/29 0:00:00,108
1318781   ,2017/8/29 0:00:00,108
1318787   ,2017/8/29 0:00:00,108
1318789   ,2017/8/29 0:00:00,108
1318796   ,2017/8/29 0:00:00,108
1318800   ,2017/8/29 0:00:00,108
1318807   ,2017/8/29 0:00:00,108
1318829   ,2017/8/29 0:00:00,108
1318839   ,2017/8/29 0:00:00,108
1318841   ,2017/8/29 0:00:00,108
1318843   ,2017/8/29 0:00:00,108
1318849   ,2017/8/29 0:00:00,108
813014    ,2017/8/29 0:00:00,108
865924    ,2017/8/29 0:00:00,108
868042    ,2017/8/29 0:00:00,108
1281388   ,2017/8/29 0:00:00,108
1303669   ,2017/8/29 0:00:00,108
1303670   ,2017/8/29 0:00:00,108
1307396   ,2017/8/29 0:00:00,108
1314780   ,2017/8/29 0:00:00,108
1316930   ,2017/8/29 0:00:00,108
1316934   ,2017/8/29 0:00:00,108
1318003   ,2017/8/29 0:00:00,108
1318149   ,2017/8/29 0:00:00,108
1318733   ,2017/8/29 0:00:00,108
1318736   ,2017/8/29 0:00:00,108
866328    ,2017/8/29 0:00:00,108
1318415   ,2017/8/29 0:00:00,108
1318708   ,2017/8/29 0:00:00,108
1318725   ,2017/8/29 0:00:00,108
1318734   ,2017/8/29 0:00:00,108
1318744   ,2017/8/29 0:00:00,108
1322106   ,2017/8/29 0:00:00,108
1325660   ,2017/8/29 0:00:00,108
1325746   ,2017/8/29 0:00:00,108
807200    ,2017/8/29 0:00:00,108
833594    ,2017/8/29 0:00:00,108
863805    ,2017/8/29 0:00:00,108
872862    ,2017/8/29 0:00:00,108
887071    ,2017/8/29 0:00:00,108
894535    ,2017/8/29 0:00:00,108
903189    ,2017/8/29 0:00:00,108
1301653   ,2017/8/29 0:00:00,108
1301662   ,2017/8/29 0:00:00,108
1302174   ,2017/8/29 0:00:00,108
1307411   ,2017/8/29 0:00:00,108
1307774   ,2017/8/29 0:00:00,108
1313459   ,2017/8/29 0:00:00,108
1313818   ,2017/8/29 0:00:00,108
1314768   ,2017/8/29 0:00:00,108
1325341   ,2017/8/29 0:00:00,108
891942    ,2017/8/29 0:00:00,108
1327162   ,2017/8/29 0:00:00,108
843181    ,2017/8/29 0:00:00,108
905200    ,2017/8/29 0:00:00,108
1303519   ,2017/8/29 0:00:00,108
1322223   ,2017/8/29 0:00:00,108
1322243   ,2017/8/29 0:00:00,108
805870    ,2017/8/29 0:00:00,108
896548    ,2017/8/29 0:00:00,108
900484    ,2017/8/29 0:00:00,108
1303069   ,2017/8/29 0:00:00,108
1322249   ,2017/8/29 0:00:00,108
1318200   ,2017/8/29 0:00:00,108
1331145   ,2017/8/29 0:00:00,312
1331148   ,2017/8/29 0:00:00,106
1331168   ,2017/8/29 0:00:00,312
1331180   ,2017/8/29 0:00:00,312
1331200   ,2017/8/29 0:00:00,106
1331271   ,2017/8/29 0:00:00,106
1331348   ,2017/8/29 0:00:00,106
1331152   ,2017/8/28 0:00:00,312
1331204   ,2017/8/28 0:00:00,113
1331316   ,2017/8/28 0:00:00,305
1331141   ,2017/8/28 0:00:00,312
1331273   ,2017/8/28 0:00:00,305
1331367   ,2017/8/28 0:00:00,305
1331208   ,2017/8/28 0:00:00,312
1331190   ,2017/8/28 0:00:00,305
1331237   ,2017/8/28 0:00:00,305
1331205   ,2017/8/28 0:00:00,305
1331359   ,2017/8/28 0:00:00,305
1331134   ,2017/8/28 0:00:00,305
1331176   ,2017/8/28 0:00:00,305
1331346   ,2017/8/28 0:00:00,305
1331115   ,2017/8/28 0:00:00,113
1316136   ,2017/8/28 0:00:00,108
1329502   ,2017/8/28 0:00:00,108
1329555   ,2017/8/28 0:00:00,317
1307841   ,2017/8/28 0:00:00,317
1309062   ,2017/8/28 0:00:00,317
1331648   ,2017/8/28 0:00:00,305
1306806   ,2017/8/28 0:00:00,320
1331524   ,2017/8/28 0:00:00,113
1331528   ,2017/8/28 0:00:00,113
1331536   ,2017/8/28 0:00:00,113
1331777   ,2017/8/28 0:00:00,106
1331728   ,2017/8/28 0:00:00,106
1331808   ,2017/8/28 0:00:00,312
1331858   ,2017/8/28 0:00:00,312
1331903   ,2017/8/28 0:00:00,312
1331972   ,2017/8/28 0:00:00,312
1331984   ,2017/8/28 0:00:00,312
1341017   ,2017/8/28 0:00:00,113
1331810   ,2017/8/28 0:00:00,113
1331945   ,2017/8/28 0:00:00,113
1331804   ,2017/8/28 0:00:00,113
1331907   ,2017/8/28 0:00:00,113
1332034   ,2017/8/28 0:00:00,113
1332085   ,2017/8/28 0:00:00,113
1332021   ,2017/8/28 0:00:00,113
1332138   ,2017/8/28 0:00:00,320
1332349   ,2017/8/28 0:00:00,113
1706      ,2017/8/28 0:00:00,113
1306125   ,2017/8/28 0:00:00,113
1332764   ,2017/8/28 0:00:00,108
1332762   ,2017/8/28 0:00:00,108
1332759   ,2017/8/28 0:00:00,305
1333064   ,2017/8/28 0:00:00,320
1333081   ,2017/8/28 0:00:00,312
1333120   ,2017/8/28 0:00:00,108
1333142   ,2017/8/28 0:00:00,108
1333159   ,2017/8/28 0:00:00,312
1333161   ,2017/8/28 0:00:00,312
1333198   ,2017/8/28 0:00:00,317
1333203   ,2017/8/28 0:00:00,106
1333219   ,2017/8/28 0:00:00,317
1333220   ,2017/8/28 0:00:00,108
1333224   ,2017/8/28 0:00:00,108
1333254   ,2017/8/28 0:00:00,108
1333266   ,2017/8/28 0:00:00,305
1333330   ,2017/8/28 0:00:00,108
1333334   ,2017/8/28 0:00:00,312
1333079   ,2017/8/28 0:00:00,113
1333092   ,2017/8/28 0:00:00,113
1333095   ,2017/8/28 0:00:00,113
1333114   ,2017/8/28 0:00:00,305
1333134   ,2017/8/28 0:00:00,113
1333137   ,2017/8/28 0:00:00,113
1333145   ,2017/8/28 0:00:00,113
1333156   ,2017/8/28 0:00:00,113
1333162   ,2017/8/28 0:00:00,113
1333165   ,2017/8/28 0:00:00,113
1333170   ,2017/8/28 0:00:00,113
1333192   ,2017/8/28 0:00:00,113
1333196   ,2017/8/28 0:00:00,113
1333214   ,2017/8/28 0:00:00,113
1333246   ,2017/8/28 0:00:00,113
1333250   ,2017/8/28 0:00:00,113
1333257   ,2017/8/28 0:00:00,106
1333273   ,2017/8/28 0:00:00,113
1333321   ,2017/8/28 0:00:00,113
1317615   ,2017/8/28 0:00:00,317
1333049   ,2017/8/28 0:00:00,320
1333052   ,2017/8/28 0:00:00,320
1333227   ,2017/8/28 0:00:00,113
1333422   ,2017/8/28 0:00:00,108
1333359   ,2017/8/28 0:00:00,317
1333366   ,2017/8/28 0:00:00,317
1333436   ,2017/8/28 0:00:00,317
1333480   ,2017/8/28 0:00:00,317
1333489   ,2017/8/28 0:00:00,317
1333370   ,2017/8/28 0:00:00,317
1333382   ,2017/8/28 0:00:00,305
YG5426    ,2017/8/28 0:00:00,317
YG5276    ,2017/8/28 0:00:00,317
YG5376    ,2017/8/28 0:00:00,317
YG5201    ,2017/8/28 0:00:00,317
1333373   ,2017/8/28 0:00:00,106
1333375   ,2017/8/28 0:00:00,113
1333377   ,2017/8/28 0:00:00,305
1333401   ,2017/8/28 0:00:00,113
1333407   ,2017/8/28 0:00:00,106
1333410   ,2017/8/28 0:00:00,113
1333420   ,2017/8/28 0:00:00,312
1333429   ,2017/8/28 0:00:00,312
1333434   ,2017/8/28 0:00:00,312
1333441   ,2017/8/28 0:00:00,312
1333447   ,2017/8/28 0:00:00,305
1333448   ,2017/8/28 0:00:00,305
1333451   ,2017/8/28 0:00:00,113
1333476   ,2017/8/28 0:00:00,113
1333490   ,2017/8/28 0:00:00,113
1333492   ,2017/8/28 0:00:00,305
1333511   ,2017/8/28 0:00:00,113
1333516   ,2017/8/28 0:00:00,113
1333528   ,2017/8/28 0:00:00,305
1333620   ,2017/8/28 0:00:00,108
1333547   ,2017/8/28 0:00:00,113
1333554   ,2017/8/28 0:00:00,113
1333598   ,2017/8/28 0:00:00,113
1333659   ,2017/8/28 0:00:00,113
1333669   ,2017/8/28 0:00:00,113
1333672   ,2017/8/28 0:00:00,113
1333696   ,2017/8/28 0:00:00,113
1333709   ,2017/8/28 0:00:00,113
1333727   ,2017/8/28 0:00:00,113
1333728   ,2017/8/28 0:00:00,113
1333770   ,2017/8/28 0:00:00,108
1333778   ,2017/8/28 0:00:00,108
1333786   ,2017/8/28 0:00:00,108
1333800   ,2017/8/28 0:00:00,108
1333860   ,2017/8/28 0:00:00,317
1333862   ,2017/8/28 0:00:00,108
1333883   ,2017/8/28 0:00:00,317
1333886   ,2017/8/28 0:00:00,317
1333901   ,2017/8/28 0:00:00,317
1333910   ,2017/8/28 0:00:00,108
1333850   ,2017/8/28 0:00:00,305
YG5675    ,2017/8/28 0:00:00,305
YG5710    ,2017/8/28 0:00:00,305
1334008   ,2017/8/28 0:00:00,108
1334015   ,2017/8/28 0:00:00,108
1333972   ,2017/8/28 0:00:00,108
1333987   ,2017/8/28 0:00:00,305
1334192   ,2017/8/28 0:00:00,305
1334196   ,2017/8/28 0:00:00,113
1334178   ,2017/8/28 0:00:00,305
1334203   ,2017/8/28 0:00:00,305
1334395   ,2017/8/28 0:00:00,113
1334397   ,2017/8/28 0:00:00,113
1334540   ,2017/8/28 0:00:00,108
1334542   ,2017/8/28 0:00:00,108
1334544   ,2017/8/28 0:00:00,108
1334545   ,2017/8/28 0:00:00,108
1334554   ,2017/8/28 0:00:00,108
1334436   ,2017/8/28 0:00:00,113
1334383   ,2017/8/28 0:00:00,320
1334452   ,2017/8/28 0:00:00,305
1334390   ,2017/8/28 0:00:00,113
1334103   ,2017/8/28 0:00:00,113
1334490   ,2017/8/28 0:00:00,113
1333679   ,2017/8/28 0:00:00,113
B1402     ,2017/8/28 0:00:00,113
33031     ,2017/8/28 0:00:00,113
895531    ,2017/8/28 0:00:00,113
1307661   ,2017/8/28 0:00:00,113
1306097   ,2017/8/28 0:00:00,113
1321062   ,2017/8/28 0:00:00,113
863295    ,2017/8/28 0:00:00,113
51322K    ,2017/8/28 0:00:00,113
825248    ,2017/8/28 0:00:00,113
1330127   ,2017/8/28 0:00:00,113
1308894   ,2017/8/28 0:00:00,113
790545    ,2017/8/28 0:00:00,113
B1866     ,2017/8/28 0:00:00,113
1284931   ,2017/8/28 0:00:00,113
903401    ,2017/8/28 0:00:00,113
891561    ,2017/8/28 0:00:00,113
1327159   ,2017/8/28 0:00:00,113
905547    ,2017/8/28 0:00:00,113
894166    ,2017/8/28 0:00:00,113
902514    ,2017/8/28 0:00:00,113
864087    ,2017/8/28 0:00:00,113
1325328   ,2017/8/28 0:00:00,113
839346    ,2017/8/28 0:00:00,113
902732    ,2017/8/28 0:00:00,113
1307563   ,2017/8/28 0:00:00,113
1310680   ,2017/8/28 0:00:00,305
871491    ,2017/8/28 0:00:00,305
1305755   ,2017/8/28 0:00:00,113
843375    ,2017/8/28 0:00:00,113
1306234   ,2017/8/28 0:00:00,113
865061    ,2017/8/28 0:00:00,113
902892    ,2017/8/28 0:00:00,113
893384    ,2017/8/28 0:00:00,113
1301585   ,2017/8/28 0:00:00,113
864289    ,2017/8/28 0:00:00,305
901537    ,2017/8/28 0:00:00,305
1312682   ,2017/8/28 0:00:00,305
1310391   ,2017/8/28 0:00:00,305
1315621   ,2017/8/28 0:00:00,305
1320450   ,2017/8/28 0:00:00,305
1325770   ,2017/8/28 0:00:00,305
879468    ,2017/8/28 0:00:00,305
864085    ,2017/8/28 0:00:00,320
1326363   ,2017/8/28 0:00:00,113
1306114   ,2017/8/28 0:00:00,320
1329619   ,2017/8/28 0:00:00,320
1307098   ,2017/8/28 0:00:00,320
1314858   ,2017/8/28 0:00:00,115
870810    ,2017/8/28 0:00:00,108
1316196   ,2017/8/28 0:00:00,108
858094    ,2017/8/28 0:00:00,108
814600    ,2017/8/28 0:00:00,108
41195     ,2017/8/28 0:00:00,108
1318757   ,2017/8/28 0:00:00,108
816894    ,2017/8/28 0:00:00,108
821012    ,2017/8/28 0:00:00,108
783804    ,2017/8/28 0:00:00,108
858911    ,2017/8/28 0:00:00,108
870404    ,2017/8/28 0:00:00,115
1316307   ,2017/8/28 0:00:00,317
1322316   ,2017/8/28 0:00:00,317
23538     ,2017/8/28 0:00:00,317
859959    ,2017/8/28 0:00:00,113
894357    ,2017/8/28 0:00:00,113
1285050   ,2017/8/28 0:00:00,113
1285938   ,2017/8/28 0:00:00,113
1300549   ,2017/8/28 0:00:00,113
1305686   ,2017/8/28 0:00:00,113
1305913   ,2017/8/28 0:00:00,113
1306035   ,2017/8/28 0:00:00,113
1306150   ,2017/8/28 0:00:00,113
1306995   ,2017/8/28 0:00:00,113
1307010   ,2017/8/28 0:00:00,113
893908    ,2017/8/28 0:00:00,113
1321596   ,2017/8/28 0:00:00,113
1321599   ,2017/8/28 0:00:00,113
1322864   ,2017/8/28 0:00:00,113
1322720   ,2017/8/28 0:00:00,113
874603    ,2017/8/28 0:00:00,113
892253    ,2017/8/28 0:00:00,113
892907    ,2017/8/28 0:00:00,113
894107    ,2017/8/28 0:00:00,113
1305555   ,2017/8/28 0:00:00,113
1306713   ,2017/8/28 0:00:00,113
1307188   ,2017/8/28 0:00:00,113
1307209   ,2017/8/28 0:00:00,113
1308375   ,2017/8/28 0:00:00,113
1310036   ,2017/8/28 0:00:00,113
1321600   ,2017/8/28 0:00:00,113
1323007   ,2017/8/28 0:00:00,113
1322985   ,2017/8/28 0:00:00,113
1322706   ,2017/8/28 0:00:00,113
1306717   ,2017/8/28 0:00:00,113
1306994   ,2017/8/28 0:00:00,113
1316341   ,2017/8/28 0:00:00,113
1320232   ,2017/8/28 0:00:00,113
1321592   ,2017/8/28 0:00:00,113
1321604   ,2017/8/28 0:00:00,113
1321607   ,2017/8/28 0:00:00,113
1321614   ,2017/8/28 0:00:00,113
1322640   ,2017/8/28 0:00:00,113
1322682   ,2017/8/28 0:00:00,113
1323041   ,2017/8/28 0:00:00,113
1323052   ,2017/8/28 0:00:00,113
1322867   ,2017/8/28 0:00:00,113
1341780   ,2017/8/28 0:00:00,113
895653    ,2017/8/28 0:00:00,113
1310224   ,2017/8/28 0:00:00,113
843734    ,2017/8/28 0:00:00,113
1322605   ,2017/8/28 0:00:00,113
854886    ,2017/8/28 0:00:00,113
1286042   ,2017/8/28 0:00:00,113
865336    ,2017/8/28 0:00:00,114
1315728   ,2017/8/28 0:00:00,305
1320078   ,2017/8/28 0:00:00,305
1320348   ,2017/8/28 0:00:00,305
1321623   ,2017/8/28 0:00:00,305
1321626   ,2017/8/28 0:00:00,305
1322852   ,2017/8/28 0:00:00,305
1322871   ,2017/8/28 0:00:00,305
891285    ,2017/8/28 0:00:00,305
49899K    ,2017/8/28 0:00:00,305
862582    ,2017/8/28 0:00:00,305
891172    ,2017/8/28 0:00:00,305
892370    ,2017/8/28 0:00:00,305
1281520   ,2017/8/28 0:00:00,305
1305554   ,2017/8/28 0:00:00,305
1305909   ,2017/8/28 0:00:00,305
1306032   ,2017/8/28 0:00:00,305
1305558   ,2017/8/28 0:00:00,305
1305590   ,2017/8/28 0:00:00,305
875924    ,2017/8/28 0:00:00,305
1308392   ,2017/8/28 0:00:00,305
1308155   ,2017/8/28 0:00:00,305
1310028   ,2017/8/28 0:00:00,305
1310050   ,2017/8/28 0:00:00,305
1312360   ,2017/8/28 0:00:00,305
1317259   ,2017/8/28 0:00:00,305
1322747   ,2017/8/28 0:00:00,305
1322785   ,2017/8/28 0:00:00,305
1322647   ,2017/8/28 0:00:00,305
1322721   ,2017/8/28 0:00:00,305
845512    ,2017/8/28 0:00:00,305
864099    ,2017/8/28 0:00:00,305
846616    ,2017/8/28 0:00:00,305
848364    ,2017/8/28 0:00:00,305
872021    ,2017/8/28 0:00:00,305
904705    ,2017/8/28 0:00:00,305
1306142   ,2017/8/28 0:00:00,305
1306276   ,2017/8/28 0:00:00,305
1306708   ,2017/8/28 0:00:00,305
1307688   ,2017/8/28 0:00:00,305
