zgbh,rq,bcbh
1318962   ,2017/8/26 0:00:00,113
1318984   ,2017/8/26 0:00:00,113
1327339   ,2017/8/26 0:00:00,113
1327333   ,2017/8/26 0:00:00,113
1327367   ,2017/8/26 0:00:00,113
1320547   ,2017/8/26 0:00:00,106
1341772   ,2017/8/26 0:00:00,113
897442    ,2017/8/26 0:00:00,113
1318661   ,2017/8/26 0:00:00,113
1305261   ,2017/8/26 0:00:00,113
1310096   ,2017/8/26 0:00:00,113
1319141   ,2017/8/26 0:00:00,113
1322299   ,2017/8/26 0:00:00,113
1301022   ,2017/8/26 0:00:00,113
1322909   ,2017/8/26 0:00:00,113
1319653   ,2017/8/26 0:00:00,113
1319692   ,2017/8/26 0:00:00,113
1318131   ,2017/8/26 0:00:00,113
1319072   ,2017/8/26 0:00:00,113
1320928   ,2017/8/26 0:00:00,113
1324016   ,2017/8/26 0:00:00,113
1326803   ,2017/8/26 0:00:00,113
1320929   ,2017/8/26 0:00:00,106
1317214   ,2017/8/26 0:00:00,106
1324123   ,2017/8/26 0:00:00,106
1309108   ,2017/8/26 0:00:00,106
1304404   ,2017/8/26 0:00:00,106
1300124   ,2017/8/26 0:00:00,106
1327868   ,2017/8/26 0:00:00,305
1315924   ,2017/8/26 0:00:00,305
1321146   ,2017/8/26 0:00:00,305
1320185   ,2017/8/26 0:00:00,305
1318431   ,2017/8/26 0:00:00,305
1325833   ,2017/8/26 0:00:00,305
905380    ,2017/8/26 0:00:00,305
1323341   ,2017/8/26 0:00:00,305
1325313   ,2017/8/26 0:00:00,305
1326060   ,2017/8/26 0:00:00,113
1318429   ,2017/8/26 0:00:00,305
1302027   ,2017/8/26 0:00:00,305
1300752   ,2017/8/26 0:00:00,305
1325597   ,2017/8/26 0:00:00,305
1319079   ,2017/8/26 0:00:00,305
1318428   ,2017/8/26 0:00:00,305
1314775   ,2017/8/26 0:00:00,305
1312821   ,2017/8/26 0:00:00,312
1317951   ,2017/8/26 0:00:00,305
1318142   ,2017/8/26 0:00:00,312
1325626   ,2017/8/26 0:00:00,312
1314808   ,2017/8/26 0:00:00,312
1325806   ,2017/8/26 0:00:00,312
1304424   ,2017/8/26 0:00:00,305
1314736   ,2017/8/26 0:00:00,312
1316518   ,2017/8/26 0:00:00,312
1320539   ,2017/8/26 0:00:00,312
1318397   ,2017/8/26 0:00:00,305
1327128   ,2017/8/26 0:00:00,305
1321034   ,2017/8/26 0:00:00,106
YG3706    ,2017/8/26 0:00:00,113
YG4190    ,2017/8/26 0:00:00,113
YG4207    ,2017/8/26 0:00:00,113
YG4259    ,2017/8/26 0:00:00,113
YG2801    ,2017/8/26 0:00:00,113
YG2752    ,2017/8/26 0:00:00,106
YG2796    ,2017/8/26 0:00:00,106
YG2825    ,2017/8/26 0:00:00,106
YG2833    ,2017/8/26 0:00:00,106
YG2844    ,2017/8/26 0:00:00,106
YG2854    ,2017/8/26 0:00:00,106
YG2855    ,2017/8/26 0:00:00,106
YG3111    ,2017/8/26 0:00:00,305
YG2586    ,2017/8/26 0:00:00,305
YG2682    ,2017/8/26 0:00:00,305
YG2571    ,2017/8/26 0:00:00,305
YG2889    ,2017/8/26 0:00:00,305
YG3347    ,2017/8/26 0:00:00,106
YG3297    ,2017/8/26 0:00:00,106
YG3256    ,2017/8/26 0:00:00,106
YG3210    ,2017/8/26 0:00:00,106
YG3305    ,2017/8/26 0:00:00,106
YG2563    ,2017/8/26 0:00:00,305
YG3064    ,2017/8/26 0:00:00,113
YG2992    ,2017/8/26 0:00:00,113
YG3037    ,2017/8/26 0:00:00,113
YG3052    ,2017/8/26 0:00:00,113
YG3014    ,2017/8/26 0:00:00,113
YG3142    ,2017/8/26 0:00:00,113
YG2624    ,2017/8/26 0:00:00,113
YG2872    ,2017/8/26 0:00:00,113
YG2857    ,2017/8/26 0:00:00,113
YG2856    ,2017/8/26 0:00:00,113
YG2990    ,2017/8/26 0:00:00,113
YG3161    ,2017/8/26 0:00:00,113
YG3170    ,2017/8/26 0:00:00,113
YG3223    ,2017/8/26 0:00:00,113
YG3122    ,2017/8/26 0:00:00,113
YG3075    ,2017/8/26 0:00:00,113
YG3008    ,2017/8/26 0:00:00,113
YG2995    ,2017/8/26 0:00:00,113
YG2865    ,2017/8/26 0:00:00,113
YG2572    ,2017/8/26 0:00:00,113
YG2612    ,2017/8/26 0:00:00,113
YG2558    ,2017/8/26 0:00:00,113
YG2858    ,2017/8/26 0:00:00,113
YG2837    ,2017/8/26 0:00:00,113
YG2836    ,2017/8/26 0:00:00,113
YG2860    ,2017/8/26 0:00:00,113
YG3021    ,2017/8/26 0:00:00,113
YG2883    ,2017/8/26 0:00:00,113
YG3007    ,2017/8/26 0:00:00,113
YG3163    ,2017/8/26 0:00:00,113
YG3034    ,2017/8/26 0:00:00,113
YG3093    ,2017/8/26 0:00:00,113
YG2864    ,2017/8/26 0:00:00,113
YG3287    ,2017/8/26 0:00:00,113
YG2548    ,2017/8/26 0:00:00,113
YG3202    ,2017/8/26 0:00:00,113
YG3204    ,2017/8/26 0:00:00,113
1331451   ,2017/8/26 0:00:00,113
1331395   ,2017/8/26 0:00:00,312
1331421   ,2017/8/26 0:00:00,106
840764    ,2017/8/26 0:00:00,113
1308457   ,2017/8/26 0:00:00,113
1300114   ,2017/8/26 0:00:00,113
1300130   ,2017/8/26 0:00:00,113
1341021   ,2017/8/26 0:00:00,112
1341674   ,2017/8/26 0:00:00,106
1332060   ,2017/8/26 0:00:00,113
1332064   ,2017/8/26 0:00:00,106
1332069   ,2017/8/26 0:00:00,113
1332086   ,2017/8/26 0:00:00,113
1332099   ,2017/8/26 0:00:00,106
1332109   ,2017/8/26 0:00:00,113
1332115   ,2017/8/26 0:00:00,106
1332117   ,2017/8/26 0:00:00,106
1332125   ,2017/8/26 0:00:00,113
1332131   ,2017/8/26 0:00:00,113
1332224   ,2017/8/26 0:00:00,113
1332212   ,2017/8/26 0:00:00,113
881694    ,2017/8/26 0:00:00,113
881677    ,2017/8/26 0:00:00,305
1332155   ,2017/8/26 0:00:00,305
1332171   ,2017/8/26 0:00:00,305
1332174   ,2017/8/26 0:00:00,305
1332178   ,2017/8/26 0:00:00,312
1332186   ,2017/8/26 0:00:00,305
1332209   ,2017/8/26 0:00:00,305
1332218   ,2017/8/26 0:00:00,305
1332225   ,2017/8/26 0:00:00,305
1332228   ,2017/8/26 0:00:00,305
1332243   ,2017/8/26 0:00:00,305
1332262   ,2017/8/26 0:00:00,305
1332265   ,2017/8/26 0:00:00,305
1332285   ,2017/8/26 0:00:00,305
1332287   ,2017/8/26 0:00:00,305
1332288   ,2017/8/26 0:00:00,305
1332292   ,2017/8/26 0:00:00,305
1332301   ,2017/8/26 0:00:00,305
1332315   ,2017/8/26 0:00:00,305
1332317   ,2017/8/26 0:00:00,305
1332319   ,2017/8/26 0:00:00,305
1325720   ,2017/8/26 0:00:00,113
1325593   ,2017/8/26 0:00:00,113
1325577   ,2017/8/26 0:00:00,113
1326190   ,2017/8/26 0:00:00,113
1326025   ,2017/8/26 0:00:00,113
1326124   ,2017/8/26 0:00:00,113
1326169   ,2017/8/26 0:00:00,113
1327329   ,2017/8/26 0:00:00,113
1327282   ,2017/8/26 0:00:00,113
1317829   ,2017/8/26 0:00:00,113
1317833   ,2017/8/26 0:00:00,113
1318680   ,2017/8/26 0:00:00,113
1318700   ,2017/8/26 0:00:00,113
1323119   ,2017/8/26 0:00:00,113
1314755   ,2017/8/26 0:00:00,113
1325199   ,2017/8/26 0:00:00,113
1325216   ,2017/8/26 0:00:00,113
1325208   ,2017/8/26 0:00:00,113
YG2335    ,2017/8/26 0:00:00,113
YG4157    ,2017/8/26 0:00:00,113
YG3887    ,2017/8/26 0:00:00,113
YG3902    ,2017/8/26 0:00:00,113
YG3910    ,2017/8/26 0:00:00,113
YG3911    ,2017/8/26 0:00:00,113
YG3716    ,2017/8/26 0:00:00,113
YG4219    ,2017/8/26 0:00:00,113
YG3996    ,2017/8/26 0:00:00,305
YG4903    ,2017/8/26 0:00:00,113
YG5030    ,2017/8/26 0:00:00,305
1304780   ,2017/8/26 0:00:00,106
1320604   ,2017/8/26 0:00:00,113
1320681   ,2017/8/26 0:00:00,113
1321335   ,2017/8/26 0:00:00,113
1321443   ,2017/8/26 0:00:00,113
1321461   ,2017/8/26 0:00:00,113
1323138   ,2017/8/26 0:00:00,113
1323422   ,2017/8/26 0:00:00,113
1323494   ,2017/8/26 0:00:00,113
1323495   ,2017/8/26 0:00:00,113
1323551   ,2017/8/26 0:00:00,113
1323573   ,2017/8/26 0:00:00,113
1323735   ,2017/8/26 0:00:00,113
1323787   ,2017/8/26 0:00:00,113
1323994   ,2017/8/26 0:00:00,113
1324028   ,2017/8/26 0:00:00,113
1324069   ,2017/8/26 0:00:00,113
1324138   ,2017/8/26 0:00:00,106
1324164   ,2017/8/26 0:00:00,106
1324174   ,2017/8/26 0:00:00,106
1324213   ,2017/8/26 0:00:00,113
1324280   ,2017/8/26 0:00:00,106
1324546   ,2017/8/26 0:00:00,113
1324586   ,2017/8/26 0:00:00,106
1324714   ,2017/8/26 0:00:00,106
1324723   ,2017/8/26 0:00:00,312
1324758   ,2017/8/26 0:00:00,106
1324857   ,2017/8/26 0:00:00,113
1324865   ,2017/8/26 0:00:00,106
1324880   ,2017/8/26 0:00:00,113
1324936   ,2017/8/26 0:00:00,106
1326284   ,2017/8/26 0:00:00,113
1328320   ,2017/8/26 0:00:00,113
1328332   ,2017/8/26 0:00:00,106
1328747   ,2017/8/26 0:00:00,113
1328806   ,2017/8/26 0:00:00,113
YG2850    ,2017/8/26 0:00:00,113
1324191   ,2017/8/26 0:00:00,106
1327601   ,2017/8/26 0:00:00,106
1329140   ,2017/8/26 0:00:00,106
1332354   ,2017/8/26 0:00:00,106
1332364   ,2017/8/26 0:00:00,113
1332365   ,2017/8/26 0:00:00,113
1332367   ,2017/8/26 0:00:00,113
1332369   ,2017/8/26 0:00:00,113
1332381   ,2017/8/26 0:00:00,113
1332383   ,2017/8/26 0:00:00,113
1332384   ,2017/8/26 0:00:00,113
1332391   ,2017/8/26 0:00:00,113
1332411   ,2017/8/26 0:00:00,113
1332413   ,2017/8/26 0:00:00,106
1332417   ,2017/8/26 0:00:00,113
1332418   ,2017/8/26 0:00:00,113
1332424   ,2017/8/26 0:00:00,106
1332436   ,2017/8/26 0:00:00,106
1332442   ,2017/8/26 0:00:00,113
1332449   ,2017/8/26 0:00:00,113
1332464   ,2017/8/26 0:00:00,113
1332470   ,2017/8/26 0:00:00,106
1332472   ,2017/8/26 0:00:00,113
1332475   ,2017/8/26 0:00:00,106
1332479   ,2017/8/26 0:00:00,113
1332481   ,2017/8/26 0:00:00,106
1332487   ,2017/8/26 0:00:00,106
1332488   ,2017/8/26 0:00:00,106
1313155   ,2017/8/26 0:00:00,312
1320834   ,2017/8/26 0:00:00,305
1321506   ,2017/8/26 0:00:00,106
1321654   ,2017/8/26 0:00:00,106
1322153   ,2017/8/26 0:00:00,305
1323175   ,2017/8/26 0:00:00,106
1324066   ,2017/8/26 0:00:00,113
1328337   ,2017/8/26 0:00:00,106
1332513   ,2017/8/26 0:00:00,113
1332520   ,2017/8/26 0:00:00,106
1332522   ,2017/8/26 0:00:00,312
1332525   ,2017/8/26 0:00:00,106
1332544   ,2017/8/26 0:00:00,106
1332584   ,2017/8/26 0:00:00,312
1332619   ,2017/8/26 0:00:00,113
1332620   ,2017/8/26 0:00:00,106
1332636   ,2017/8/26 0:00:00,113
1332657   ,2017/8/26 0:00:00,312
1332667   ,2017/8/26 0:00:00,312
1332668   ,2017/8/26 0:00:00,106
1332672   ,2017/8/26 0:00:00,113
1332679   ,2017/8/26 0:00:00,106
1332680   ,2017/8/26 0:00:00,113
1332693   ,2017/8/26 0:00:00,113
1332696   ,2017/8/26 0:00:00,113
1332708   ,2017/8/26 0:00:00,113
1332717   ,2017/8/26 0:00:00,113
1332723   ,2017/8/26 0:00:00,113
1332734   ,2017/8/26 0:00:00,113
1332739   ,2017/8/26 0:00:00,113
1332741   ,2017/8/26 0:00:00,113
1332743   ,2017/8/26 0:00:00,113
1332746   ,2017/8/26 0:00:00,106
1332752   ,2017/8/26 0:00:00,113
1332754   ,2017/8/26 0:00:00,113
1332755   ,2017/8/26 0:00:00,113
YG4799    ,2017/8/26 0:00:00,305
YG4856    ,2017/8/26 0:00:00,305
YG4885    ,2017/8/26 0:00:00,305
YG4894    ,2017/8/26 0:00:00,305
YG4897    ,2017/8/26 0:00:00,305
YG4898    ,2017/8/26 0:00:00,305
YG4919    ,2017/8/26 0:00:00,305
YG4943    ,2017/8/26 0:00:00,305
YG4984    ,2017/8/26 0:00:00,305
1341031   ,2017/8/26 0:00:00,113
1341032   ,2017/8/26 0:00:00,113
1332547   ,2017/8/26 0:00:00,305
1332558   ,2017/8/26 0:00:00,305
1332575   ,2017/8/26 0:00:00,312
1332588   ,2017/8/26 0:00:00,312
1332600   ,2017/8/26 0:00:00,305
1332624   ,2017/8/26 0:00:00,305
1332658   ,2017/8/26 0:00:00,312
1332767   ,2017/8/26 0:00:00,113
1332848   ,2017/8/26 0:00:00,113
1332851   ,2017/8/26 0:00:00,113
1332981   ,2017/8/26 0:00:00,113
1332770   ,2017/8/26 0:00:00,312
1332777   ,2017/8/26 0:00:00,312
1332784   ,2017/8/26 0:00:00,113
1332792   ,2017/8/26 0:00:00,106
1332798   ,2017/8/26 0:00:00,312
1332803   ,2017/8/26 0:00:00,312
1332837   ,2017/8/26 0:00:00,312
1332871   ,2017/8/26 0:00:00,312
1332929   ,2017/8/26 0:00:00,113
1332968   ,2017/8/26 0:00:00,113
1332974   ,2017/8/26 0:00:00,113
1333001   ,2017/8/26 0:00:00,106
1333029   ,2017/8/26 0:00:00,113
1333035   ,2017/8/26 0:00:00,106
1311968   ,2017/8/26 0:00:00,312
1319047   ,2017/8/26 0:00:00,312
1324924   ,2017/8/26 0:00:00,312
1333099   ,2017/8/26 0:00:00,106
1333113   ,2017/8/26 0:00:00,106
1320483   ,2017/8/26 0:00:00,312
1321441   ,2017/8/26 0:00:00,312
1321975   ,2017/8/26 0:00:00,312
1322059   ,2017/8/26 0:00:00,305
1322080   ,2017/8/26 0:00:00,305
1322188   ,2017/8/26 0:00:00,305
1322226   ,2017/8/26 0:00:00,305
1322259   ,2017/8/26 0:00:00,305
1323257   ,2017/8/26 0:00:00,305
1333069   ,2017/8/26 0:00:00,113
1333147   ,2017/8/26 0:00:00,312
1333158   ,2017/8/26 0:00:00,312
1333166   ,2017/8/26 0:00:00,106
1333213   ,2017/8/26 0:00:00,312
1333237   ,2017/8/26 0:00:00,106
1333255   ,2017/8/26 0:00:00,106
1333260   ,2017/8/26 0:00:00,312
1333324   ,2017/8/26 0:00:00,106
1332789   ,2017/8/26 0:00:00,113
1332806   ,2017/8/26 0:00:00,305
1332819   ,2017/8/26 0:00:00,312
1332821   ,2017/8/26 0:00:00,113
1332835   ,2017/8/26 0:00:00,113
1332856   ,2017/8/26 0:00:00,113
1332864   ,2017/8/26 0:00:00,305
1332865   ,2017/8/26 0:00:00,305
1332883   ,2017/8/26 0:00:00,113
1332899   ,2017/8/26 0:00:00,113
1332951   ,2017/8/26 0:00:00,305
1332964   ,2017/8/26 0:00:00,113
1332966   ,2017/8/26 0:00:00,305
1332982   ,2017/8/26 0:00:00,113
1332991   ,2017/8/26 0:00:00,113
1333013   ,2017/8/26 0:00:00,113
1333019   ,2017/8/26 0:00:00,113
1333023   ,2017/8/26 0:00:00,312
1333040   ,2017/8/26 0:00:00,113
1333082   ,2017/8/26 0:00:00,305
1333090   ,2017/8/26 0:00:00,113
1333094   ,2017/8/26 0:00:00,113
1333108   ,2017/8/26 0:00:00,305
1333110   ,2017/8/26 0:00:00,113
1333133   ,2017/8/26 0:00:00,113
1333144   ,2017/8/26 0:00:00,305
1333155   ,2017/8/26 0:00:00,113
1333190   ,2017/8/26 0:00:00,113
1333204   ,2017/8/26 0:00:00,305
1333209   ,2017/8/26 0:00:00,305
1333225   ,2017/8/26 0:00:00,113
1333239   ,2017/8/26 0:00:00,113
1333264   ,2017/8/26 0:00:00,113
1333267   ,2017/8/26 0:00:00,113
1333268   ,2017/8/26 0:00:00,113
1333270   ,2017/8/26 0:00:00,113
1333277   ,2017/8/26 0:00:00,113
1333284   ,2017/8/26 0:00:00,113
1333285   ,2017/8/26 0:00:00,113
1333306   ,2017/8/26 0:00:00,113
1333308   ,2017/8/26 0:00:00,113
1333310   ,2017/8/26 0:00:00,113
1333314   ,2017/8/26 0:00:00,113
1333319   ,2017/8/26 0:00:00,305
1333320   ,2017/8/26 0:00:00,113
1333323   ,2017/8/26 0:00:00,113
1333327   ,2017/8/26 0:00:00,113
1333335   ,2017/8/26 0:00:00,113
1333362   ,2017/8/26 0:00:00,113
1333339   ,2017/8/26 0:00:00,305
1333356   ,2017/8/26 0:00:00,113
1333358   ,2017/8/26 0:00:00,106
1333376   ,2017/8/26 0:00:00,305
1333414   ,2017/8/26 0:00:00,106
1333425   ,2017/8/26 0:00:00,113
1333439   ,2017/8/26 0:00:00,113
1333446   ,2017/8/26 0:00:00,305
1333461   ,2017/8/26 0:00:00,305
1333463   ,2017/8/26 0:00:00,305
1333470   ,2017/8/26 0:00:00,305
1333472   ,2017/8/26 0:00:00,305
1333504   ,2017/8/26 0:00:00,312
1333505   ,2017/8/26 0:00:00,312
1333513   ,2017/8/26 0:00:00,312
1333519   ,2017/8/26 0:00:00,305
1333520   ,2017/8/26 0:00:00,312
1333522   ,2017/8/26 0:00:00,312
1333525   ,2017/8/26 0:00:00,305
1333556   ,2017/8/26 0:00:00,113
1333561   ,2017/8/26 0:00:00,113
1333566   ,2017/8/26 0:00:00,113
1333607   ,2017/8/26 0:00:00,113
1333622   ,2017/8/26 0:00:00,113
1333650   ,2017/8/26 0:00:00,113
1333654   ,2017/8/26 0:00:00,113
1333670   ,2017/8/26 0:00:00,113
1333680   ,2017/8/26 0:00:00,113
1333698   ,2017/8/26 0:00:00,113
1333703   ,2017/8/26 0:00:00,113
1333706   ,2017/8/26 0:00:00,113
1333719   ,2017/8/26 0:00:00,113
1333723   ,2017/8/26 0:00:00,113
1333726   ,2017/8/26 0:00:00,113
1333734   ,2017/8/26 0:00:00,106
1333735   ,2017/8/26 0:00:00,113
1333757   ,2017/8/26 0:00:00,113
1333758   ,2017/8/26 0:00:00,113
1324830   ,2017/8/26 0:00:00,305
1314818   ,2017/8/26 0:00:00,106
1321373   ,2017/8/26 0:00:00,106
1323485   ,2017/8/26 0:00:00,113
1317892   ,2017/8/26 0:00:00,106
1300408   ,2017/8/26 0:00:00,113
1319973   ,2017/8/26 0:00:00,106
1327613   ,2017/8/26 0:00:00,106
1287492   ,2017/8/26 0:00:00,113
1321748   ,2017/8/26 0:00:00,106
1328492   ,2017/8/26 0:00:00,305
894401    ,2017/8/26 0:00:00,113
1316587   ,2017/8/26 0:00:00,113
1316578   ,2017/8/26 0:00:00,113
1319779   ,2017/8/26 0:00:00,106
1317739   ,2017/8/26 0:00:00,106
1311849   ,2017/8/26 0:00:00,305
1312670   ,2017/8/26 0:00:00,113
1310681   ,2017/8/26 0:00:00,113
1328141   ,2017/8/26 0:00:00,113
1320679   ,2017/8/26 0:00:00,113
1321338   ,2017/8/26 0:00:00,113
1309658   ,2017/8/26 0:00:00,128
1318711   ,2017/8/26 0:00:00,113
1311875   ,2017/8/26 0:00:00,113
1321078   ,2017/8/26 0:00:00,113
1321897   ,2017/8/26 0:00:00,106
1308675   ,2017/8/26 0:00:00,113
1320594   ,2017/8/26 0:00:00,113
1323282   ,2017/8/26 0:00:00,113
1327357   ,2017/8/26 0:00:00,113
1323920   ,2017/8/26 0:00:00,305
1315475   ,2017/8/26 0:00:00,113
1321310   ,2017/8/26 0:00:00,106
1308656   ,2017/8/26 0:00:00,113
1294467   ,2017/8/26 0:00:00,305
1310265   ,2017/8/26 0:00:00,113
1321692   ,2017/8/26 0:00:00,106
1320691   ,2017/8/26 0:00:00,113
1300286   ,2017/8/26 0:00:00,106
1320524   ,2017/8/26 0:00:00,113
1320504   ,2017/8/26 0:00:00,113
1328674   ,2017/8/26 0:00:00,305
1321911   ,2017/8/26 0:00:00,106
1330992   ,2017/8/26 0:00:00,113
1321656   ,2017/8/26 0:00:00,106
1319834   ,2017/8/26 0:00:00,106
1323225   ,2017/8/26 0:00:00,106
1327259   ,2017/8/26 0:00:00,305
1300347   ,2017/8/26 0:00:00,305
1321251   ,2017/8/26 0:00:00,113
1331051   ,2017/8/26 0:00:00,113
1314094   ,2017/8/26 0:00:00,113
1304805   ,2017/8/26 0:00:00,113
1323653   ,2017/8/26 0:00:00,106
1321161   ,2017/8/26 0:00:00,106
1314053   ,2017/8/26 0:00:00,113
1327800   ,2017/8/26 0:00:00,106
1321658   ,2017/8/26 0:00:00,106
1317722   ,2017/8/26 0:00:00,113
1322037   ,2017/8/26 0:00:00,305
1321301   ,2017/8/26 0:00:00,305
1321450   ,2017/8/26 0:00:00,106
1326166   ,2017/8/26 0:00:00,113
1327673   ,2017/8/26 0:00:00,106
1321493   ,2017/8/26 0:00:00,106
1319767   ,2017/8/26 0:00:00,106
1321963   ,2017/8/26 0:00:00,305
1310601   ,2017/8/26 0:00:00,113
831166    ,2017/8/26 0:00:00,305
1319823   ,2017/8/26 0:00:00,106
1313271   ,2017/8/26 0:00:00,106
1328321   ,2017/8/26 0:00:00,305
1316782   ,2017/8/26 0:00:00,113
1321701   ,2017/8/26 0:00:00,106
1320630   ,2017/8/26 0:00:00,305
1321648   ,2017/8/26 0:00:00,106
1328496   ,2017/8/26 0:00:00,305
1327212   ,2017/8/26 0:00:00,305
1305479   ,2017/8/26 0:00:00,106
1312655   ,2017/8/26 0:00:00,305
1321729   ,2017/8/26 0:00:00,106
1324098   ,2017/8/26 0:00:00,305
1321041   ,2017/8/26 0:00:00,106
1317809   ,2017/8/26 0:00:00,113
1320976   ,2017/8/26 0:00:00,106
1306419   ,2017/8/26 0:00:00,113
1300010   ,2017/8/26 0:00:00,113
1321202   ,2017/8/26 0:00:00,106
1321116   ,2017/8/26 0:00:00,106
895796    ,2017/8/26 0:00:00,113
1323229   ,2017/8/26 0:00:00,106
1317526   ,2017/8/26 0:00:00,305
1325520   ,2017/8/26 0:00:00,106
1331327   ,2017/8/26 0:00:00,305
1324738   ,2017/8/26 0:00:00,106
1318837   ,2017/8/26 0:00:00,113
1323217   ,2017/8/26 0:00:00,106
1324770   ,2017/8/26 0:00:00,305
1306407   ,2017/8/26 0:00:00,305
1310639   ,2017/8/26 0:00:00,113
1321498   ,2017/8/26 0:00:00,106
1317721   ,2017/8/26 0:00:00,113
1302964   ,2017/8/26 0:00:00,106
1317645   ,2017/8/26 0:00:00,113
1317771   ,2017/8/26 0:00:00,113
1317719   ,2017/8/26 0:00:00,106
1323269   ,2017/8/26 0:00:00,106
1321871   ,2017/8/26 0:00:00,106
1321127   ,2017/8/26 0:00:00,113
1320645   ,2017/8/26 0:00:00,113
1320661   ,2017/8/26 0:00:00,113
1285340   ,2017/8/26 0:00:00,106
1327982   ,2017/8/26 0:00:00,113
1321024   ,2017/8/26 0:00:00,113
897470    ,2017/8/26 0:00:00,305
1317735   ,2017/8/26 0:00:00,113
1323169   ,2017/8/26 0:00:00,106
1328353   ,2017/8/26 0:00:00,305
1317750   ,2017/8/26 0:00:00,113
1324782   ,2017/8/26 0:00:00,106
1306840   ,2017/8/26 0:00:00,106
1321266   ,2017/8/26 0:00:00,106
1306887   ,2017/8/26 0:00:00,106
1313520   ,2017/8/26 0:00:00,106
1321762   ,2017/8/26 0:00:00,106
1321209   ,2017/8/26 0:00:00,106
1328077   ,2017/8/26 0:00:00,106
1312418   ,2017/8/26 0:00:00,113
1289173   ,2017/8/26 0:00:00,106
1309720   ,2017/8/26 0:00:00,305
1322282   ,2017/8/26 0:00:00,305
1319603   ,2017/8/26 0:00:00,106
1331133   ,2017/8/26 0:00:00,312
1323222   ,2017/8/26 0:00:00,106
1305296   ,2017/8/26 0:00:00,113
1324715   ,2017/8/26 0:00:00,305
1306517   ,2017/8/26 0:00:00,106
1317752   ,2017/8/26 0:00:00,113
1317695   ,2017/8/26 0:00:00,113
1317856   ,2017/8/26 0:00:00,113
1319961   ,2017/8/26 0:00:00,106
1321428   ,2017/8/26 0:00:00,106
1317737   ,2017/8/26 0:00:00,106
1317849   ,2017/8/26 0:00:00,113
1323375   ,2017/8/26 0:00:00,305
1321280   ,2017/8/26 0:00:00,106
1323524   ,2017/8/26 0:00:00,305
1327241   ,2017/8/26 0:00:00,305
1300350   ,2017/8/26 0:00:00,128
1281148   ,2017/8/26 0:00:00,113
1291349   ,2017/8/26 0:00:00,113
1300415   ,2017/8/26 0:00:00,113
1317718   ,2017/8/26 0:00:00,113
1327726   ,2017/8/26 0:00:00,106
1327387   ,2017/8/26 0:00:00,113
1327285   ,2017/8/26 0:00:00,113
1319619   ,2017/8/26 0:00:00,106
1321448   ,2017/8/26 0:00:00,106
1330860   ,2017/8/26 0:00:00,113
1318753   ,2017/8/26 0:00:00,113
1321228   ,2017/8/26 0:00:00,113
1325048   ,2017/8/26 0:00:00,305
1317642   ,2017/8/26 0:00:00,106
1320513   ,2017/8/26 0:00:00,113
1317855   ,2017/8/26 0:00:00,113
1323661   ,2017/8/26 0:00:00,305
1291491   ,2017/8/26 0:00:00,117
1331421   ,2017/8/25 0:00:00,106
840764    ,2017/8/25 0:00:00,113
1308457   ,2017/8/25 0:00:00,113
1300114   ,2017/8/25 0:00:00,113
1300130   ,2017/8/25 0:00:00,113
1341021   ,2017/8/25 0:00:00,112
1341674   ,2017/8/25 0:00:00,106
1332060   ,2017/8/25 0:00:00,113
1332064   ,2017/8/25 0:00:00,106
1332069   ,2017/8/25 0:00:00,113
1332086   ,2017/8/25 0:00:00,113
1332099   ,2017/8/25 0:00:00,106
1332109   ,2017/8/25 0:00:00,113
1332115   ,2017/8/25 0:00:00,106
1332117   ,2017/8/25 0:00:00,106
1332125   ,2017/8/25 0:00:00,113
1332131   ,2017/8/25 0:00:00,113
1332224   ,2017/8/25 0:00:00,113
1332212   ,2017/8/25 0:00:00,113
881694    ,2017/8/25 0:00:00,113
881677    ,2017/8/25 0:00:00,305
1332155   ,2017/8/25 0:00:00,305
1332171   ,2017/8/25 0:00:00,305
1332174   ,2017/8/25 0:00:00,305
1332178   ,2017/8/25 0:00:00,312
1332186   ,2017/8/25 0:00:00,305
1332209   ,2017/8/25 0:00:00,305
1332218   ,2017/8/25 0:00:00,305
1332225   ,2017/8/25 0:00:00,305
1332228   ,2017/8/25 0:00:00,305
1332243   ,2017/8/25 0:00:00,305
1332262   ,2017/8/25 0:00:00,305
1332265   ,2017/8/25 0:00:00,305
1332285   ,2017/8/25 0:00:00,305
1332287   ,2017/8/25 0:00:00,305
1332288   ,2017/8/25 0:00:00,305
1332292   ,2017/8/25 0:00:00,305
1332301   ,2017/8/25 0:00:00,305
1332315   ,2017/8/25 0:00:00,305
1332317   ,2017/8/25 0:00:00,305
1332319   ,2017/8/25 0:00:00,305
1325720   ,2017/8/25 0:00:00,113
1325593   ,2017/8/25 0:00:00,113
1325577   ,2017/8/25 0:00:00,113
1326190   ,2017/8/25 0:00:00,113
1326025   ,2017/8/25 0:00:00,113
1326124   ,2017/8/25 0:00:00,113
1326169   ,2017/8/25 0:00:00,113
1327329   ,2017/8/25 0:00:00,113
1327282   ,2017/8/25 0:00:00,113
1317829   ,2017/8/25 0:00:00,113
1317833   ,2017/8/25 0:00:00,113
1318680   ,2017/8/25 0:00:00,113
1318700   ,2017/8/25 0:00:00,113
1323119   ,2017/8/25 0:00:00,113
1314755   ,2017/8/25 0:00:00,113
1325199   ,2017/8/25 0:00:00,113
